date_releve,annee,mois,saison,marche,produit,prix_kg_fcfa,precipitations_mm,temp_moy_mensuelle,rendement_kg_ha,prix_ndjamena,indice_fao,taux_fcfa_usd,distance_ndjamena_km
2019-06-01,2019,6,pluies,Biltine,sorgho,144.0,5.3,31.666666666666668,508.3,160.0,114.1,585.9,760
2019-07-01,2019,7,pluies,Biltine,sorgho,144.0,16.9,30.00967741935484,508.3,135.0,114.1,585.9,760
2019-08-01,2019,8,pluies,Biltine,sorgho,143.0,134.6,26.59032258064516,508.3,136.0,114.1,585.9,760
2019-09-01,2019,9,pluies,Biltine,sorgho,150.0,16.8,29.97,508.3,110.0,114.1,585.9,760
2019-10-01,2019,10,seche,Biltine,sorgho,136.0,4.6,29.532258064516128,508.3,113.0,114.1,585.9,760
2019-11-01,2019,11,seche,Biltine,sorgho,120.0,0.0,28.22,508.3,203.0,114.1,585.9,760
2019-12-01,2019,12,seche,Biltine,sorgho,140.0,0.0,23.76129032258065,508.3,185.0,114.1,585.9,760
2020-01-01,2020,1,seche,Biltine,sorgho,140.0,0.0,21.93870967741936,432.3,183.0,116.8,574.3,760
2020-02-01,2020,2,seche,Biltine,sorgho,143.0,0.0,24.441379310344825,432.3,200.0,116.8,574.3,760
2020-03-01,2020,3,soudure,Biltine,sorgho,145.0,0.0,30.280645161290323,432.3,206.5,116.8,574.3,760
2020-04-01,2020,4,soudure,Biltine,sorgho,155.0,0.0,32.84,432.3,200.0,116.8,574.3,760
2020-05-01,2020,5,soudure,Biltine,sorgho,163.0,0.0,33.32258064516129,432.3,200.0,116.8,574.3,760
2020-06-01,2020,6,pluies,Biltine,sorgho,183.0,0.0,33.266666666666666,432.3,200.0,116.8,574.3,760
2020-07-01,2020,7,pluies,Biltine,sorgho,216.0,38.4,29.483870967741936,432.3,218.0,116.8,574.3,760
2020-08-01,2020,8,pluies,Biltine,sorgho,225.0,199.3,25.654838709677417,432.3,220.0,116.8,574.3,760
2020-09-01,2020,9,pluies,Biltine,sorgho,208.0,23.7,29.02,432.3,249.0,116.8,574.3,760
2020-12-01,2020,12,seche,Biltine,sorgho,270.0,0.0,26.238709677419354,432.3,160.75,116.8,574.3,760
2021-03-01,2021,3,soudure,Biltine,sorgho,270.0,0.0,30.0,422.0,130.75,141.3,554.5,760
2021-04-01,2021,4,soudure,Biltine,sorgho,160.0,0.0,31.666666666666668,422.0,130.75,141.3,554.5,760
2021-05-01,2021,5,soudure,Biltine,sorgho,270.0,1.4,33.21290322580645,422.0,130.0,141.3,554.5,760
2021-06-01,2021,6,pluies,Biltine,sorgho,170.43,3.7,33.15,422.0,139.75,141.3,554.5,760
2020-10-01,2020,10,seche,Bitkine,mais,226.0,15.4,27.57741935483871,650.4,263.0,116.8,574.3,430
2020-11-01,2020,11,seche,Bitkine,mais,273.0,0.0,27.273333333333333,650.4,220.0,116.8,574.3,430
2020-12-01,2020,12,seche,Bitkine,mais,220.0,0.0,26.96451612903226,650.4,160.0,116.8,574.3,430
2021-01-01,2021,1,seche,Bitkine,mais,216.0,0.0,26.60967741935484,678.3,160.0,141.3,554.5,430
2021-02-01,2021,2,seche,Bitkine,mais,223.0,0.0,26.24285714285714,678.3,170.0,141.3,554.5,430
2021-03-01,2021,3,soudure,Bitkine,mais,230.0,0.0,31.490322580645163,678.3,170.0,141.3,554.5,430
2021-05-01,2021,5,soudure,Bitkine,mais,240.0,6.4,32.248387096774195,678.3,180.0,141.3,554.5,430
2021-06-01,2021,6,pluies,Bitkine,mais,240.0,10.0,30.426666666666662,678.3,180.0,141.3,554.5,430
2019-02-01,2019,2,seche,Bitkine,riz,587.0,1.9,26.475,1084.3,459.5,114.1,585.9,430
2019-03-01,2019,3,soudure,Bitkine,riz,600.0,0.0,31.24516129032258,1084.3,460.0,114.1,585.9,430
2019-04-01,2019,4,soudure,Bitkine,riz,600.0,0.4,33.163333333333334,1084.3,460.0,114.1,585.9,430
2019-05-01,2019,5,soudure,Bitkine,riz,600.0,21.0,32.116129032258065,1084.3,460.0,114.1,585.9,430
2019-06-01,2019,6,pluies,Bitkine,riz,603.0,80.0,28.62333333333333,1084.3,492.0,114.1,585.9,430
2019-07-01,2019,7,pluies,Bitkine,riz,600.0,95.3,27.016129032258064,1084.3,463.0,114.1,585.9,430
2019-08-01,2019,8,pluies,Bitkine,riz,600.0,280.0,24.541935483870965,1084.3,462.0,114.1,585.9,430
2019-09-01,2019,9,pluies,Bitkine,riz,600.0,120.3,26.566666666666663,1084.3,455.0,114.1,585.9,430
2019-10-01,2019,10,seche,Bitkine,riz,600.0,91.3,26.016129032258064,1084.3,455.0,114.1,585.9,430
2019-11-01,2019,11,seche,Bitkine,riz,600.0,0.0,28.21,1084.3,453.0,114.1,585.9,430
2019-12-01,2019,12,seche,Bitkine,riz,600.0,0.0,24.887096774193548,1084.3,455.0,114.1,585.9,430
2020-01-01,2020,1,seche,Bitkine,riz,600.0,0.0,23.770967741935483,952.3,458.0,116.8,574.3,430
2020-02-01,2020,2,seche,Bitkine,riz,600.0,0.0,26.43793103448276,952.3,454.5,116.8,574.3,430
2020-03-01,2020,3,soudure,Bitkine,riz,600.0,0.0,31.67419354838709,952.3,459.5,116.8,574.3,430
2020-04-01,2020,4,soudure,Bitkine,riz,600.0,0.0,34.03333333333333,952.3,456.5,116.8,574.3,430
2020-05-01,2020,5,soudure,Bitkine,riz,600.0,3.5,32.883870967741935,952.3,456.5,116.8,574.3,430
2020-06-01,2020,6,pluies,Bitkine,riz,600.0,11.5,31.126666666666665,952.3,466.5,116.8,574.3,430
2020-07-01,2020,7,pluies,Bitkine,riz,600.0,113.3,26.448387096774194,952.3,460.0,116.8,574.3,430
2020-08-01,2020,8,pluies,Bitkine,riz,600.0,328.2,24.41290322580645,952.3,463.0,116.8,574.3,430
2020-09-01,2020,9,pluies,Bitkine,riz,625.0,128.29999999999998,25.423333333333336,952.3,595.5,116.8,574.3,430
2020-10-01,2020,10,seche,Bitkine,riz,725.0,15.4,27.57741935483871,952.3,576.5,116.8,574.3,430
2020-11-01,2020,11,seche,Bitkine,riz,730.0,0.0,27.273333333333333,952.3,546.5,116.8,574.3,430
2020-12-01,2020,12,seche,Bitkine,riz,725.0,0.0,26.96451612903226,952.3,541.5,116.8,574.3,430
2021-01-01,2021,1,seche,Bitkine,riz,725.0,0.0,26.60967741935484,973.2,510.0,141.3,554.5,430
2021-02-01,2021,2,seche,Bitkine,riz,725.0,0.0,26.24285714285714,973.2,513.5,141.3,554.5,430
2021-03-01,2021,3,soudure,Bitkine,riz,725.0,0.0,31.490322580645163,973.2,503.0,141.3,554.5,430
2021-05-01,2021,5,soudure,Bitkine,riz,725.0,6.4,32.248387096774195,973.2,507.5,141.3,554.5,430
2021-06-01,2021,6,pluies,Bitkine,riz,731.0,10.0,30.426666666666662,973.2,523.0,141.3,554.5,430
2019-02-01,2019,2,seche,Bodo,mais,160.0,0.4,28.02857142857143,789.5,240.0,114.1,585.9,590
2019-03-01,2019,3,soudure,Bodo,mais,167.0,1.7,32.13548387096775,789.5,201.5,114.1,585.9,590
2019-04-01,2019,4,soudure,Bodo,mais,187.0,3.2,31.996666666666663,789.5,200.0,114.1,585.9,590
2019-05-01,2019,5,soudure,Bodo,mais,178.0,60.9,29.56451612903226,789.5,200.0,114.1,585.9,590
2019-06-01,2019,6,pluies,Bodo,mais,176.0,235.4,26.363333333333333,789.5,200.0,114.1,585.9,590
2019-07-01,2019,7,pluies,Bodo,mais,160.0,279.8,25.09354838709677,789.5,200.0,114.1,585.9,590
2019-08-01,2019,8,pluies,Bodo,mais,158.0,367.9,24.41935483870968,789.5,200.0,114.1,585.9,590
2019-09-01,2019,9,pluies,Bodo,mais,127.0,215.0,25.116666666666667,789.5,180.0,114.1,585.9,590
2019-10-01,2019,10,seche,Bodo,mais,120.0,161.1,24.677419354838708,789.5,185.0,114.1,585.9,590
2019-11-01,2019,11,seche,Bodo,mais,127.0,0.1,26.633333333333333,789.5,220.0,114.1,585.9,590
2019-12-01,2019,12,seche,Bodo,mais,140.0,0.0,24.3,789.5,240.0,114.1,585.9,590
2020-01-01,2020,1,seche,Bodo,mais,147.0,0.0,24.6,650.4,240.0,116.8,574.3,590
2020-02-01,2020,2,seche,Bodo,mais,160.0,0.0,28.01034482758621,650.4,240.0,116.8,574.3,590
2020-03-01,2020,3,soudure,Bodo,mais,170.0,0.0,31.76129032258065,650.4,240.0,116.8,574.3,590
2020-04-01,2020,4,soudure,Bodo,mais,200.0,7.7,31.043333333333333,650.4,244.0,116.8,574.3,590
2020-05-01,2020,5,soudure,Bodo,mais,180.0,79.8,28.787096774193547,650.4,241.5,116.8,574.3,590
2020-06-01,2020,6,pluies,Bodo,mais,180.0,62.1,26.76,650.4,253.0,116.8,574.3,590
2020-07-01,2020,7,pluies,Bodo,mais,186.0,283.7,24.845161290322583,650.4,326.0,116.8,574.3,590
2020-08-01,2020,8,pluies,Bodo,mais,220.0,282.3,24.67419354838709,650.4,300.0,116.8,574.3,590
2020-09-01,2020,9,pluies,Bodo,mais,207.0,218.8,24.8,650.4,287.0,116.8,574.3,590
2020-10-01,2020,10,seche,Bodo,mais,120.0,75.6,25.967741935483872,650.4,263.0,116.8,574.3,590
2020-11-01,2020,11,seche,Bodo,mais,206.0,3.9,25.84333333333333,650.4,220.0,116.8,574.3,590
2020-12-01,2020,12,seche,Bodo,mais,140.0,0.0,25.9741935483871,650.4,160.0,116.8,574.3,590
2021-02-01,2021,2,seche,Bodo,mais,140.0,0.0,28.460714285714285,678.3,170.0,141.3,554.5,590
2021-03-01,2021,3,soudure,Bodo,mais,140.0,0.4,30.79032258064516,678.3,170.0,141.3,554.5,590
2019-02-01,2019,2,seche,Bodo,mil,140.0,0.4,28.02857142857143,442.1,260.0,114.1,585.9,590
2019-03-01,2019,3,soudure,Bodo,mil,140.0,1.7,32.13548387096775,442.1,206.0,114.1,585.9,590
2019-04-01,2019,4,soudure,Bodo,mil,140.0,3.2,31.996666666666663,442.1,200.0,114.1,585.9,590
2019-05-01,2019,5,soudure,Bodo,mil,140.0,60.9,29.56451612903226,442.1,200.0,114.1,585.9,590
2019-06-01,2019,6,pluies,Bodo,mil,140.0,235.4,26.363333333333333,442.1,220.0,114.1,585.9,590
2019-07-01,2019,7,pluies,Bodo,mil,127.0,279.8,25.09354838709677,442.1,200.0,114.1,585.9,590
2019-08-01,2019,8,pluies,Bodo,mil,107.0,367.9,24.41935483870968,442.1,200.0,114.1,585.9,590
2019-09-01,2019,9,pluies,Bodo,mil,113.0,215.0,25.116666666666667,442.1,180.0,114.1,585.9,590
2019-10-01,2019,10,seche,Bodo,mil,127.0,161.1,24.677419354838708,442.1,190.0,114.1,585.9,590
2019-11-01,2019,11,seche,Bodo,mil,117.0,0.1,26.633333333333333,442.1,220.0,114.1,585.9,590
2019-12-01,2019,12,seche,Bodo,mil,127.0,0.0,24.3,442.1,240.0,114.1,585.9,590
2020-01-01,2020,1,seche,Bodo,mil,123.0,0.0,24.6,391.7,260.0,116.8,574.3,590
2020-02-01,2020,2,seche,Bodo,mil,140.0,0.0,28.01034482758621,391.7,300.0,116.8,574.3,590
2020-03-01,2020,3,soudure,Bodo,mil,150.0,0.0,31.76129032258065,391.7,296.0,116.8,574.3,590
2020-04-01,2020,4,soudure,Bodo,mil,140.0,7.7,31.043333333333333,391.7,290.0,116.8,574.3,590
2020-05-01,2020,5,soudure,Bodo,mil,140.0,79.8,28.787096774193547,391.7,300.0,116.8,574.3,590
2020-06-01,2020,6,pluies,Bodo,mil,160.0,62.1,26.76,391.7,276.0,116.8,574.3,590
2020-07-01,2020,7,pluies,Bodo,mil,166.0,283.7,24.845161290322583,391.7,300.0,116.8,574.3,590
2020-08-01,2020,8,pluies,Bodo,mil,173.0,282.3,24.67419354838709,391.7,300.0,116.8,574.3,590
2020-09-01,2020,9,pluies,Bodo,mil,250.0,218.8,24.8,391.7,293.0,116.8,574.3,590
2021-01-01,2021,1,seche,Bodo,mil,250.0,0.0,27.164516129032258,388.7,293.0,141.3,554.5,590
2020-10-01,2020,10,seche,Bodo,riz,500.0,75.6,25.967741935483872,952.3,576.5,116.8,574.3,590
2020-12-01,2020,12,seche,Bodo,riz,433.0,0.0,25.9741935483871,952.3,541.5,116.8,574.3,590
2019-02-01,2019,2,seche,Bodo,sorgho,147.0,0.4,28.02857142857143,508.3,200.0,114.1,585.9,590
2019-03-01,2019,3,soudure,Bodo,sorgho,143.0,1.7,32.13548387096775,508.3,140.0,114.1,585.9,590
2019-04-01,2019,4,soudure,Bodo,sorgho,140.0,3.2,31.996666666666663,508.3,140.0,114.1,585.9,590
2019-05-01,2019,5,soudure,Bodo,sorgho,140.0,60.9,29.56451612903226,508.3,200.0,114.1,585.9,590
2019-06-01,2019,6,pluies,Bodo,sorgho,140.0,235.4,26.363333333333333,508.3,160.0,114.1,585.9,590
2019-07-01,2019,7,pluies,Bodo,sorgho,120.0,279.8,25.09354838709677,508.3,135.0,114.1,585.9,590
2019-08-01,2019,8,pluies,Bodo,sorgho,107.0,367.9,24.41935483870968,508.3,136.0,114.1,585.9,590
2019-09-01,2019,9,pluies,Bodo,sorgho,80.0,215.0,25.116666666666667,508.3,110.0,114.1,585.9,590
2019-10-01,2019,10,seche,Bodo,sorgho,87.0,161.1,24.677419354838708,508.3,113.0,114.1,585.9,590
2019-11-01,2019,11,seche,Bodo,sorgho,90.0,0.1,26.633333333333333,508.3,203.0,114.1,585.9,590
2019-12-01,2019,12,seche,Bodo,sorgho,100.0,0.0,24.3,508.3,185.0,114.1,585.9,590
2020-01-01,2020,1,seche,Bodo,sorgho,100.0,0.0,24.6,432.3,183.0,116.8,574.3,590
2020-02-01,2020,2,seche,Bodo,sorgho,127.0,0.0,28.01034482758621,432.3,200.0,116.8,574.3,590
2020-03-01,2020,3,soudure,Bodo,sorgho,143.0,0.0,31.76129032258065,432.3,206.5,116.8,574.3,590
2020-04-01,2020,4,soudure,Bodo,sorgho,133.0,7.7,31.043333333333333,432.3,200.0,116.8,574.3,590
2020-05-01,2020,5,soudure,Bodo,sorgho,120.0,79.8,28.787096774193547,432.3,200.0,116.8,574.3,590
2020-06-01,2020,6,pluies,Bodo,sorgho,125.0,62.1,26.76,432.3,200.0,116.8,574.3,590
2020-07-01,2020,7,pluies,Bodo,sorgho,120.0,283.7,24.845161290322583,432.3,218.0,116.8,574.3,590
2020-08-01,2020,8,pluies,Bodo,sorgho,117.0,282.3,24.67419354838709,432.3,220.0,116.8,574.3,590
2020-09-01,2020,9,pluies,Bodo,sorgho,183.0,218.8,24.8,432.3,249.0,116.8,574.3,590
2020-10-01,2020,10,seche,Bodo,sorgho,166.0,75.6,25.967741935483872,432.3,171.5,116.8,574.3,590
2020-11-01,2020,11,seche,Bodo,sorgho,140.0,3.9,25.84333333333333,432.3,182.75,116.8,574.3,590
2020-12-01,2020,12,seche,Bodo,sorgho,90.0,0.0,25.9741935483871,432.3,160.75,116.8,574.3,590
2021-01-01,2021,1,seche,Bodo,sorgho,131.0,0.0,27.164516129032258,422.0,145.25,141.3,554.5,590
2021-02-01,2021,2,seche,Bodo,sorgho,120.0,0.0,28.460714285714285,422.0,133.75,141.3,554.5,590
2021-03-01,2021,3,soudure,Bodo,sorgho,127.0,0.4,30.79032258064516,422.0,130.75,141.3,554.5,590
2021-04-01,2021,4,soudure,Bodo,sorgho,150.0,3.9,31.473333333333336,422.0,130.75,141.3,554.5,590
2021-05-01,2021,5,soudure,Bodo,sorgho,160.0,29.0,28.85483870967742,422.0,130.0,141.3,554.5,590
2021-06-01,2021,6,pluies,Bodo,sorgho,143.0,50.2,26.53,422.0,139.75,141.3,554.5,590
2015-10-01,2015,10,seche,Bokoro,mais,290.0,9.3,30.996774193548383,728.1,272.5,118.2,591.4,290
2015-11-01,2015,11,seche,Bokoro,mais,220.0,0.0,28.71,728.1,265.0,118.2,591.4,290
2015-12-01,2015,12,seche,Bokoro,mais,220.0,0.0,22.096774193548388,728.1,275.0,118.2,591.4,290
2016-01-01,2016,1,seche,Bokoro,mais,230.0,0.0,22.5258064516129,748.9,257.0,113.6,592.7,290
2016-02-01,2016,2,seche,Bokoro,mais,245.0,0.0,26.231034482758623,748.9,240.0,113.6,592.7,290
2016-03-01,2016,3,soudure,Bokoro,mais,260.0,0.2,34.09032258064516,748.9,250.0,113.6,592.7,290
2016-04-01,2016,4,soudure,Bokoro,mais,235.0,1.9,34.486666666666665,748.9,250.0,113.6,592.7,290
2016-05-01,2016,5,soudure,Bokoro,mais,250.0,4.0,34.064516129032256,748.9,245.0,113.6,592.7,290
2016-06-01,2016,6,pluies,Bokoro,mais,240.0,46.8,31.32333333333333,748.9,250.0,113.6,592.7,290
2016-07-01,2016,7,pluies,Bokoro,mais,270.0,148.0,28.12903225806452,748.9,240.0,113.6,592.7,290
2016-08-01,2016,8,pluies,Bokoro,mais,240.0,234.2,26.84193548387097,748.9,240.0,113.6,592.7,290
2016-09-01,2016,9,pluies,Bokoro,mais,215.0,52.1,28.22,748.9,240.0,113.6,592.7,290
2016-10-01,2016,10,seche,Bokoro,mais,190.0,2.9,30.432258064516127,748.9,240.0,113.6,592.7,290
2016-11-01,2016,11,seche,Bokoro,mais,170.0,0.0,29.916666666666668,748.9,240.0,113.6,592.7,290
2016-12-01,2016,12,seche,Bokoro,mais,162.0,0.0,26.483870967741936,748.9,235.0,113.6,592.7,290
2017-01-01,2017,1,seche,Bokoro,mais,187.0,0.0,25.89032258064516,690.1,231.0,118.1,580.3,290
2017-02-01,2017,2,seche,Bokoro,mais,200.0,0.0,25.5,690.1,227.0,118.1,580.3,290
2017-03-01,2017,3,soudure,Bokoro,mais,200.0,0.0,30.258064516129032,690.1,181.5,118.1,580.3,290
2017-04-01,2017,4,soudure,Bokoro,mais,205.0,0.3,33.309999999999995,690.1,240.0,118.1,580.3,290
2017-05-01,2017,5,soudure,Bokoro,mais,220.0,4.0,33.58064516129032,690.1,240.0,118.1,580.3,290
2017-06-01,2017,6,pluies,Bokoro,mais,233.0,36.0,31.176666666666662,690.1,253.0,118.1,580.3,290
2017-07-01,2017,7,pluies,Bokoro,mais,238.0,75.6,28.59032258064516,690.1,273.0,118.1,580.3,290
2017-08-01,2017,8,pluies,Bokoro,mais,280.0,118.8,27.212903225806453,690.1,285.5,118.1,580.3,290
2017-09-01,2017,9,pluies,Bokoro,mais,243.0,42.3,28.316666666666663,690.1,246.0,118.1,580.3,290
2017-10-01,2017,10,seche,Bokoro,mais,206.0,2.4,29.9741935483871,690.1,270.0,118.1,580.3,290
2017-11-01,2017,11,seche,Bokoro,mais,190.0,0.0,27.883333333333333,690.1,235.0,118.1,580.3,290
2017-12-01,2017,12,seche,Bokoro,mais,200.0,0.0,25.89032258064516,690.1,235.0,118.1,580.3,290
2018-01-01,2018,1,seche,Bokoro,mais,206.0,0.0,21.72258064516129,744.5,246.0,115.6,555.7,290
2018-02-01,2018,2,seche,Bokoro,mais,220.0,0.0,29.11428571428572,744.5,253.0,115.6,555.7,290
2018-03-01,2018,3,soudure,Bokoro,mais,233.0,0.2,31.706451612903223,744.5,240.0,115.6,555.7,290
2018-04-01,2018,4,soudure,Bokoro,mais,240.0,0.2,33.266666666666666,744.5,250.0,115.6,555.7,290
2018-05-01,2018,5,soudure,Bokoro,mais,240.0,2.0,33.57741935483871,744.5,260.0,115.6,555.7,290
2018-06-01,2018,6,pluies,Bokoro,mais,250.0,34.7,31.16333333333333,744.5,260.0,115.6,555.7,290
2018-08-01,2018,8,pluies,Bokoro,mais,200.0,189.4,26.4,744.5,250.0,115.6,555.7,290
2018-09-01,2018,9,pluies,Bokoro,mais,220.0,59.8,27.65,744.5,254.0,115.6,555.7,290
2018-10-01,2018,10,seche,Bokoro,mais,140.0,1.1,29.63225806451613,744.5,248.125,115.6,555.7,290
2018-11-01,2018,11,seche,Bokoro,mais,147.0,0.0,27.69333333333333,744.5,237.165,115.6,555.7,290
2018-12-01,2018,12,seche,Bokoro,mais,120.0,0.0,24.193548387096776,744.5,233.0,115.6,555.7,290
2019-01-01,2019,1,seche,Bokoro,mais,153.0,0.0,24.42903225806452,789.5,230.0,114.1,585.9,290
2019-02-01,2019,2,seche,Bokoro,mais,140.0,0.2,26.303571428571427,789.5,240.0,114.1,585.9,290
2019-03-01,2019,3,soudure,Bokoro,mais,120.0,0.0,31.8,789.5,201.5,114.1,585.9,290
2019-04-01,2019,4,soudure,Bokoro,mais,133.0,1.0,33.81333333333333,789.5,200.0,114.1,585.9,290
2019-05-01,2019,5,soudure,Bokoro,mais,140.0,7.9,33.60645161290322,789.5,200.0,114.1,585.9,290
2019-06-01,2019,6,pluies,Bokoro,mais,134.0,47.5,30.4,789.5,200.0,114.1,585.9,290
2019-07-01,2019,7,pluies,Bokoro,mais,140.0,75.0,28.74516129032258,789.5,200.0,114.1,585.9,290
2019-08-01,2019,8,pluies,Bokoro,mais,140.0,226.3,25.95483870967742,789.5,200.0,114.1,585.9,290
2019-09-01,2019,9,pluies,Bokoro,mais,140.0,50.4,28.48333333333333,789.5,180.0,114.1,585.9,290
2019-10-01,2019,10,seche,Bokoro,mais,106.0,91.5,27.448387096774194,789.5,185.0,114.1,585.9,290
2019-11-01,2019,11,seche,Bokoro,mais,106.0,0.0,28.14,789.5,220.0,114.1,585.9,290
2019-12-01,2019,12,seche,Bokoro,mais,146.0,0.0,24.5258064516129,789.5,240.0,114.1,585.9,290
2020-01-01,2020,1,seche,Bokoro,mais,173.0,0.0,23.5,650.4,240.0,116.8,574.3,290
2020-02-01,2020,2,seche,Bokoro,mais,173.0,0.0,26.04137931034483,650.4,240.0,116.8,574.3,290
2020-03-01,2020,3,soudure,Bokoro,mais,200.0,0.0,31.93870967741936,650.4,240.0,116.8,574.3,290
2020-04-01,2020,4,soudure,Bokoro,mais,200.0,0.0,34.49333333333333,650.4,244.0,116.8,574.3,290
2020-05-01,2020,5,soudure,Bokoro,mais,200.0,0.4,33.987096774193546,650.4,241.5,116.8,574.3,290
2020-06-01,2020,6,pluies,Bokoro,mais,200.0,8.1,32.96333333333333,650.4,253.0,116.8,574.3,290
2020-07-01,2020,7,pluies,Bokoro,mais,266.0,102.1,28.280645161290323,650.4,326.0,116.8,574.3,290
2020-09-01,2020,9,pluies,Bokoro,mais,204.25,118.2,27.13,650.4,287.0,116.8,574.3,290
2021-06-01,2021,6,pluies,Bokoro,mais,207.93,2.6,32.833333333333336,678.3,180.0,141.3,554.5,290
2015-10-01,2015,10,seche,Bokoro,mil,267.0,9.3,30.996774193548383,349.7,317.0,118.2,591.4,290
2015-11-01,2015,11,seche,Bokoro,mil,192.0,0.0,28.71,349.7,300.0,118.2,591.4,290
2015-12-01,2015,12,seche,Bokoro,mil,185.0,0.0,22.096774193548388,349.7,300.0,118.2,591.4,290
2016-01-01,2016,1,seche,Bokoro,mil,200.0,0.0,22.5258064516129,467.9,282.0,113.6,592.7,290
2016-02-01,2016,2,seche,Bokoro,mil,260.0,0.0,26.231034482758623,467.9,270.0,113.6,592.7,290
2016-03-01,2016,3,soudure,Bokoro,mil,260.0,0.2,34.09032258064516,467.9,290.0,113.6,592.7,290
2016-04-01,2016,4,soudure,Bokoro,mil,250.0,1.9,34.486666666666665,467.9,290.0,113.6,592.7,290
2016-05-01,2016,5,soudure,Bokoro,mil,240.0,4.0,34.064516129032256,467.9,300.0,113.6,592.7,290
2016-06-01,2016,6,pluies,Bokoro,mil,260.0,46.8,31.32333333333333,467.9,300.0,113.6,592.7,290
2016-07-01,2016,7,pluies,Bokoro,mil,250.0,148.0,28.12903225806452,467.9,280.0,113.6,592.7,290
2016-08-01,2016,8,pluies,Bokoro,mil,250.0,234.2,26.84193548387097,467.9,250.0,113.6,592.7,290
2016-09-01,2016,9,pluies,Bokoro,mil,220.0,52.1,28.22,467.9,250.0,113.6,592.7,290
2016-10-01,2016,10,seche,Bokoro,mil,180.0,2.9,30.432258064516127,467.9,250.0,113.6,592.7,290
2016-11-01,2016,11,seche,Bokoro,mil,175.0,0.0,29.916666666666668,467.9,250.0,113.6,592.7,290
2016-12-01,2016,12,seche,Bokoro,mil,140.0,0.0,26.483870967741936,467.9,220.0,113.6,592.7,290
2017-01-01,2017,1,seche,Bokoro,mil,136.0,0.0,25.89032258064516,412.3,220.0,118.1,580.3,290
2017-02-01,2017,2,seche,Bokoro,mil,160.0,0.0,25.5,412.3,266.0,118.1,580.3,290
2017-03-01,2017,3,soudure,Bokoro,mil,147.0,0.0,30.258064516129032,412.3,254.0,118.1,580.3,290
2017-04-01,2017,4,soudure,Bokoro,mil,153.0,0.3,33.309999999999995,412.3,240.0,118.1,580.3,290
2017-05-01,2017,5,soudure,Bokoro,mil,160.0,4.0,33.58064516129032,412.3,246.0,118.1,580.3,290
2017-06-01,2017,6,pluies,Bokoro,mil,186.0,36.0,31.176666666666662,412.3,276.0,118.1,580.3,290
2017-07-01,2017,7,pluies,Bokoro,mil,210.0,75.6,28.59032258064516,412.3,276.0,118.1,580.3,290
2017-08-01,2017,8,pluies,Bokoro,mil,175.0,118.8,27.212903225806453,412.3,286.0,118.1,580.3,290
2017-09-01,2017,9,pluies,Bokoro,mil,183.0,42.3,28.316666666666663,412.3,304.0,118.1,580.3,290
2017-10-01,2017,10,seche,Bokoro,mil,163.0,2.4,29.9741935483871,412.3,283.0,118.1,580.3,290
2017-11-01,2017,11,seche,Bokoro,mil,170.0,0.0,27.883333333333333,412.3,275.0,118.1,580.3,290
2017-12-01,2017,12,seche,Bokoro,mil,190.0,0.0,25.89032258064516,412.3,260.0,118.1,580.3,290
2018-01-01,2018,1,seche,Bokoro,mil,193.0,0.0,21.72258064516129,470.2,270.0,115.6,555.7,290
2018-02-01,2018,2,seche,Bokoro,mil,206.0,0.0,29.11428571428572,470.2,276.0,115.6,555.7,290
2018-03-01,2018,3,soudure,Bokoro,mil,213.0,0.2,31.706451612903223,470.2,266.0,115.6,555.7,290
2018-04-01,2018,4,soudure,Bokoro,mil,226.0,0.2,33.266666666666666,470.2,263.0,115.6,555.7,290
2018-05-01,2018,5,soudure,Bokoro,mil,186.0,2.0,33.57741935483871,470.2,257.0,115.6,555.7,290
2018-06-01,2018,6,pluies,Bokoro,mil,293.0,34.7,31.16333333333333,470.2,263.0,115.6,555.7,290
2018-07-01,2018,7,pluies,Bokoro,mil,240.0,61.7,28.44193548387097,470.2,270.0,115.6,555.7,290
2018-08-01,2018,8,pluies,Bokoro,mil,200.0,189.4,26.4,470.2,270.0,115.6,555.7,290
2018-09-01,2018,9,pluies,Bokoro,mil,173.0,59.8,27.65,470.2,270.0,115.6,555.7,290
2018-10-01,2018,10,seche,Bokoro,mil,180.0,1.1,29.63225806451613,470.2,263.0,115.6,555.7,290
2018-11-01,2018,11,seche,Bokoro,mil,140.0,0.0,27.69333333333333,470.2,250.0,115.6,555.7,290
2018-12-01,2018,12,seche,Bokoro,mil,160.0,0.0,24.193548387096776,470.2,250.0,115.6,555.7,290
2019-01-01,2019,1,seche,Bokoro,mil,153.0,0.0,24.42903225806452,442.1,253.0,114.1,585.9,290
2019-02-01,2019,2,seche,Bokoro,mil,160.0,0.2,26.303571428571427,442.1,260.0,114.1,585.9,290
2019-03-01,2019,3,soudure,Bokoro,mil,160.0,0.0,31.8,442.1,206.0,114.1,585.9,290
2019-04-01,2019,4,soudure,Bokoro,mil,173.0,1.0,33.81333333333333,442.1,200.0,114.1,585.9,290
2019-05-01,2019,5,soudure,Bokoro,mil,200.0,7.9,33.60645161290322,442.1,200.0,114.1,585.9,290
2019-06-01,2019,6,pluies,Bokoro,mil,150.0,47.5,30.4,442.1,220.0,114.1,585.9,290
2019-07-01,2019,7,pluies,Bokoro,mil,200.0,75.0,28.74516129032258,442.1,200.0,114.1,585.9,290
